训练集loss,测试集loss
1.112829919115347e+25,2.312355889814816e+22
1.282672011311242e+22,5.85366676861544e+21
3.247050158739703e+21,1.4818396515920375e+21
8.219817205173282e+20,3.7512363660275614e+20
2.0808236962454782e+20,9.49614855717577e+19
5.267545829778262e+19,2.403922964848522e+19
1.3334646382934114e+19,6.085465356984386e+18
3.375627953616269e+18,1.5405180450955592e+18
8.54530625381042e+17,3.899778421563064e+17
2.163220135315798e+17,9.872178180364698e+16
5.476131001801499e+16,2.4991143385104384e+16
1.3862678462818666e+16,6326442803593216.0
3509300459424587.5,1601521363976192.0
888369451538070.6,405420649159793.75
224888193162782.12,102631062110208.0
56929810629571.766,25980770975744.0
14411627850089.412,6576960642161.777
3648262801287.5293,1664939269233.7778
923547530420.7059,421474708138.6667
233793516965.64706,106695176647.11111
59184174260.70588,27009601308.444443
14982318170.352942,6837412010.666667
3792732800.0,1730872960.0
960120308.7058823,438166375.1111111
243051823.05882353,110920760.0
61527649.35294118,28079531.777777776
15575629.75,7108335.222222222
3942916.930147059,1799502.1805555555
998132.6617647059,455561.09722222225
252667.00137867648,115340.953125
63963.606560202206,29207.497178819445
16196.975313074448,7395.160753038194
4098.633771110984,1874.3600124782986
1038.9735116397633,475.4906277126736
263.4161659689511,121.39100307888455
67.38856472688563,31.612761815388996
17.86650623994715,8.76509592268202
5.330893846119151,2.869633118311564
2.097076451077181,1.3625983264711168
1.2978885699720943,0.9729610317283206
1.112126837758457,0.8729637629455991
1.0637383566183203,0.8438943889405992
1.0250575174303616,0.8348878688282437
1.027734116596334,0.8323318196667565
1.010246451724978,0.83011794090271
1.043311027919545,0.8305795192718506
1.0202736652949278,0.8295414878262414
1.023795304929509,0.8291342291567061
1.0170605173882317,0.8289256857501136
1.0533165546024548,0.829355388879776
1.0230281352996826,0.8296554949548509
1.0531900700400858,0.8304926819271512
1.0149741076371248,0.8294766843318939
1.0141336584792418,0.8292489250500997
1.017655891530654,0.8293472329775492
1.013377655078383,0.8292054931322733
1.019953612019034,0.8287090592914157
1.0365765550557304,0.8292466104030609
1.0231428234016193,0.830048551162084
1.0230934619903564,0.8300440377659268
1.011040460975731,0.8298303915394677
1.0083598840762587,0.8295632368988461
1.0655570889220518,0.8299560844898224
1.0222760368795956,0.8294026255607605
1.0402196487959694,0.8298125829961565
1.0359908377423006,0.8297647171550326
1.0852547883987427,0.8305488659275903
1.0460339994991528,0.8304914037386576
1.0528125885654898,0.8306346270773146
1.0332843924269957,0.8302210999859704
1.056364778210135,0.8300110068586137
1.034955992418177,0.8297630316681333
1.013694579986965,0.8293455077542199
1.0185676778064054,0.8289405239952935
1.0221664186786203,0.8294253051280975
1.0287772329414593,0.8298459317949083
1.0226659056018381,0.8293660316202376
1.0201202850131428,0.8294691609011756
1.0222877185134327,0.8298970527119107
1.014627474195817,0.8292477230230967
1.0128994049394833,0.828979535235299
1.020881474018097,0.8289715780152215
1.0170713224831749,0.8291062116622925
1.0139829533941604,0.8290806810061137
1.0143982943366556,0.8289980027410719
1.0193287309478312,0.8291238380803002
1.0321424077538883,0.8295623262723287
1.0348059587618883,0.8295962578720517
1.0218682026161867,0.8301758368810018
1.0383290508214165,0.8294301662180159
1.1056279496235006,0.8314413560761346
1.013723009649445,0.8304312957657708
1.0217449638773413,0.8295268813769022
1.0285173777271719,0.8296240568161011
1.1439250909230287,0.8310403625170389
1.0140221153988558,0.8299875888559554
1.0247231353731716,0.8298324512110816
1.0590481915894676,0.8297129372755686
1.0147293849902994,0.8296793732378218
1.0159988718874313,0.8294183479415046
1.0184405568767996,0.829175548421012
1.0183593700913822,0.829147050778071
1.017693925429793,0.8288750383589003
1.0167429105323904,0.8288513090875413
1.0166359789231245,0.8287520905335745
1.0184248545590568,0.8294422460926903
1.03083416381303,0.8297107385264503
1.0106780888403164,0.8292666673660278
1.016227405737428,0.8293290469381545
1.035647937480141,0.8292655083868239
1.016252701773363,0.8293855554527707
1.0215407294385574,0.8297164539496104
1.012420027571566,0.8298235204484727
1.0897499393014347,0.8302678697639041
1.0270605139872606,0.8299450940555997
1.0275292764691746,0.8298628330230713
1.0127921507639044,0.8297033806641897
1.0571021849618238,0.8302375806702508
1.0197206700549406,0.8294978439807892
1.0460156149723951,0.8299462331665887
1.0509621711338268,0.830562389559216
1.0138637817957823,0.8295214374860128
1.0191384343539966,0.8292104701201121
1.0599204249241774,0.8294865124755435
1.0241714382872862,0.8294056057929993
1.048937341746162,0.8302046987745497
1.0458043287782108,0.8305456141630808
1.0462735943934496,0.8305105931229062
1.0316767824046753,0.8301383753617605
1.0748976591755361,0.8304186099105411
1.0097574968548382,0.8297423952155643
1.010431107791031,0.8296854628456963
1.0595014261848785,0.8308316303624047
1.0231891861733269,0.8298502332634397
1.014901446945527,0.8293747504552206
1.0277902098263012,0.8295240667131212
1.0155918799778993,0.8292668726709154
1.0145421185914207,0.8289752735031976
1.0121782237992567,0.8290742701954312
1.0217403497766047,0.8293159637186263
1.0387144281583673,0.8295906947718726
1.0166542591417538,0.8290216359827254
1.0222278158454334,0.8294159637557136
1.0301438605084139,0.8295177188184526
1.0116913577213007,0.8294740981525845
1.016881253789453,0.8296250303586324
1.0171738845460556,0.8293069236808353
1.0160419204655815,0.8292011121908823
1.0172109709066504,0.8293743067317538
1.0163739165839027,0.8290750947263505
1.0152779563384897,0.8293912278281318
1.047716441399911,0.8302640186415778
1.0263720996239607,0.8296661244498359
1.0203931051142074,0.8297826283507876
1.0318954411674948,0.8301904963122474
1.0323248689665514,0.830118348201116
1.0345890820026398,0.8297959831025865
1.062129053122857,0.8304208483960893
1.016009378082612,0.8298975891537137
1.0144901547361822,0.8296752870082855
1.0314927942612593,0.8293931815359328
1.0152589231729507,0.8294783433278402
1.0549560715170467,0.8297866351074643
1.034134012811324,0.8295351465543112
1.0143654837327845,0.8293195731110043
1.0248136835939743,0.8290373616748385
1.0305749072748072,0.8297473159101274
1.0237461100606358,0.8294101986620162
1.0254505644826328,0.8291820618841383
1.0131649024346296,0.8292413221465217
1.0187192734550028,0.8294739656978183
1.044901679543888,0.8298926916387346
1.0945805714410894,0.8306013411945767
1.0783513100708233,0.8306449519263374
1.021040900665171,0.8296793169445462
1.0324868139098673,0.8299540115727319
1.0236341707846697,0.8297636111577352
1.014351387234295,0.829458581076728
1.0172360767336452,0.8296327193578085
1.0158946943633698,0.829374372959137
1.0333874628824347,0.8295847243732877
1.0400809224914103,0.8300206197632684
1.010839724803672,0.8295468356874254
1.0377871043541853,0.829375425974528
1.0386827167342692,0.8299223681290945
1.0577577948570251,0.8300975263118744
1.0131304167649324,0.8301331831349267
1.01993247516015,0.8293237222565545
1.036124760613722,0.8291817870404985
1.016307846588247,0.8290354576375749
1.0195817780845307,0.8290345072746277
1.0344625343294704,0.8292417195108202
1.0193200058796827,0.8288103441397349
1.0335184844101177,0.8292514781157175
1.0244600878042334,0.8290944993495941
1.036131442469709,0.8293384578492906
1.018473184284042,0.829727934466468
1.0246979147195816,0.8302674525313907
1.0486158395514769,0.8301076292991638
1.0728616802131428,0.8307510250144534
1.0100295907434296,0.8298378189404806
1.0521463962162243,0.8306452565722995
1.0164270918158924,0.8296988606452942
1.0188969584072338,0.8291019399960836
1.0219498259179733,0.8291811611917284
1.021569797221352,0.828901963101493
1.0195191204547882,0.8291193644205729
1.0802531899774777,0.8304969867070516
1.0191596553606146,0.8295547631051805
1.0240592816296745,0.8295590248372819
1.015698549502036,0.8297956519656711
1.0108622601803612,0.8295628428459167
1.0178283067310558,0.8290248016516367
1.0159740535651935,0.829149928357866
1.0192664335755741,0.8289598955048455
1.0277496646432316,0.8296005560292138
1.0130656335283728,0.8294893536302779
1.0242612642400406,0.8297080132696364
1.0273961196927464,0.8300600647926331
1.0245990069473492,0.8301010595427619
1.0159462269614725,0.8295372426509857
1.0184811581583584,0.8291225598918067
1.0136884933008867,0.8289354344209036
1.013255965183763,0.8289573490619659
1.0557760491090662,0.8292110926575131
1.0286657100214678,0.8292433420817057
1.0282550322658874,0.8299503723780314
1.0671987042707556,0.8307277162869772
1.0456482917070389,0.8312377234299978
1.0459703443681492,0.8307403657171462
1.0198198732207804,0.8295797672536638
1.0261605644927305,0.8298811349603865
1.0492597239858963,0.8298112584484948
1.0143417461830027,0.8293804989920722
1.0166973199914484,0.8292713231510587
1.0288740834769081,0.8294177750746409
1.0344202097724466,0.8299417363272773
1.0361049788839676,0.8304744561513265
1.0152978248455946,0.8294828004307218
1.0146152236882378,0.829607778125339
1.0184237343423508,0.8290306859546237
1.0124922307098614,0.8289150496323904
1.0258031426107181,0.829304940170712
1.0303483763161827,0.8298249807622697
1.0593147505732143,0.8304546475410461
1.0332708236049204,0.83010048005316
1.0178099993397207,0.8296912411848704
1.0845911485307358,0.8299969732761383
1.014010471456191,0.8297862112522125
1.0232678809586693,0.8289917409420013
1.0140933026285732,0.828870435555776
1.0664591543814714,0.8298810223738352
1.025547849781373,0.8305112454626296
1.0128028217483969,0.8291997743977441
1.0377091774169136,0.8294618394639757
1.0397284784737755,0.8298835489484999
1.030806253938114,0.8301729261875153
1.0316697779823751,0.8296316530969408
1.0206506339942707,0.8294904033342997
1.0375626946196836,0.8298945195145078
1.0140539048349155,0.8294236693117354
1.0403714627027512,0.8296426799562242
1.0214077356983633,0.8293109933535258
1.0281581659527386,0.8295136756367154
1.0208247584455155,0.8288553622033861
1.013581757159794,0.8290904826588101
1.0240573742810417,0.8286759025520749
1.0138771288535173,0.8288675182395511
1.1403474141569698,0.8304600583182441
1.040896500734722,0.829620874590344
1.0150580967173857,0.8297291994094849
1.0745131478590124,0.8300434152285258
1.019630863386042,0.8303399648931291
1.0699882384608774,0.831094440486696
1.0112743649412603,0.8303386635250516
1.0359879916205126,0.829939087231954
1.0864769763806288,0.8305377927091386
1.0218299872734968,0.8291857805516984
1.0243580043315887,0.8295213381449381
1.0166217860053568,0.8294430573781332
1.0192336720578812,0.8289558854367998
1.0213839052354587,0.829197539223565
1.0212552188073887,0.829516265127394
1.0233080667607926,0.8290046254793803
1.0244016822646647,0.829869548479716
1.0209832629736733,0.8295554253790114
1.0750474491540123,0.8305011822117699
1.0205356671529657,0.8298429482513003
1.0489812072585611,0.8310888806978861
1.0203575824989992,0.8301641643047333
1.1488814231227427,0.8311579757266574
1.1071925259688322,0.830993996726142
1.0125151732388664,0.8298646443419986
1.0367348947945763,0.829858683877521
1.0304806425290949,0.8295432726542155
1.011606381219976,0.8291517761018541
1.0177108040627312,0.8292759093973372
1.0285927635781906,0.8295827077494727
1.016863588901127,0.8292807903554704
1.0245931691983168,0.8289578424559699
1.0288386327378891,0.8295484185218811
1.0192707277396147,0.829532480902142
1.01139435960966,0.8294769624869028
1.0158339966745937,0.8292434513568878
1.0318054697092842,0.8290479613675011
1.0131335705518723,0.8292432427406311
1.0191127289743984,0.8292444547017416
1.018566972192596,0.8296365638573965
1.0210143774747849,0.8295121226045821
1.0216096341609955,0.8296751545535194
1.0162701256134932,0.8295079668362936
1.0534532219171524,0.8305258221096463
1.0235100555069305,0.8300017019112905
1.021712378543966,0.8293798300955031
1.0119264879647423,0.8290299640761482
1.0122755871099585,0.8289753430419498
1.0246409510864931,0.8296861383650038
1.0596827987362356,0.8305917845831977
1.0219391286373138,0.83030480477545
1.0727717420634102,0.8310420546266768
1.0177554365466623,0.830248087644577
1.021855405148338,0.8298172950744629
1.0502766931758207,0.8302383489078946
1.014962103436975,0.829628136422899
1.011964409666903,0.8291409777270423
1.0188928772421444,0.8290830751260122
1.0162912063738878,0.8293031917677985
1.0407991532017202,0.8298567831516266
1.0156100900734173,0.8294773499170939
1.032755797400194,0.8294322292009989
1.0134499975863624,0.8297661311096616
1.035251680542441,0.8310218188497756
1.029487883343416,0.8296204076872932
1.0217917421284843,0.8292665912045373
1.0146254116998,0.828936474190818
1.0268688745358412,0.8293448686599731
1.0168008068028618,0.8288745780785879
1.02121983906802,0.8291603989071317
1.0132650995955748,0.829146683216095
1.0187402236111023,0.8287911878691779
1.014872679815573,0.8290905819998847
1.0750585619141073,0.829970743921068
1.0144235772245072,0.8293003009425269
1.0218973186086207,0.829823719130622
1.0171665224958868,0.8295399679077996
1.0171395969741486,0.829277323351966
1.0202975194243824,0.8292478488551246
1.0153504145496033,0.8291731145646837
1.0429358359645395,0.8298601905504862
1.0319848148261799,0.8296439879470401
1.036023455507615,0.8291830453607771
1.0292829503031338,0.8292502065499624
1.017589807510376,0.8295306629604764
1.025561727145139,0.8292450739277734
1.058286644080106,0.8296073774496714
1.0290241925155414,0.830004526509179
1.0484778758357554,0.8313064442740546
1.0252109038479187,0.8300241000122495
1.0169232917182587,0.8297203646765815
1.0236233472824097,0.8298611442248026
1.0173215243746252,0.8298905822965834
1.0201648131889456,0.8293914861149259
1.01931271833532,0.8289497296015421
1.0429629902629292,0.8295938869317373
1.0189268431242775,0.8292534119553037
1.0284726812559015,0.8299434118800693
1.0204131927560358,0.8296164274215698
1.0193234752206242,0.8291906946235232
1.0415880557368784,0.8295102781719632
1.0213309158297146,0.8295705053541396
1.0156427832210766,0.8290409213966794
1.0184168771785849,0.8289854261610243
1.0131681193323696,0.8288683295249939
1.0214404533891117,0.8293534285492368
1.0155662157956291,0.82927405834198
1.045944680185879,0.8296860655148824
1.0247911460259382,0.8297330207294888
1.0241925926769482,0.8297152055634393
1.016818403321154,0.8293749855624305
1.0131099583471523,0.829398489660687
1.0168785742100548,0.8295335868994395
1.0112280429286116,0.8294949067963494
1.0422419590108536,0.8302746448251936
1.0110957228085573,0.8300487101078033
1.014862580334439,0.8293148941463895
1.034598105094012,0.8299460079934862
1.010678319808315,0.8296895490752326
1.0338854211218216,0.8293480376402537
1.0254055612227495,0.8303599390718672
1.0472164907876182,0.8301250338554382
1.0166871048071806,0.8293628229035271
1.0525828240548862,0.8294787340694003
1.0159624026102179,0.8292251295513577
1.019608704482808,0.8289435108502706
1.0609065066365635,0.8299170798725553
1.0428258443579954,0.8297665350966983
1.0272436203325497,0.8293076323138343
1.0105840116739273,0.8293965525097318
1.0519879092188442,0.8300780885749393
1.0182200231972862,0.829043447971344
1.0195631560157328,0.8287275830904642
1.0154365941005594,0.8289000193277994
1.0279859497266657,0.8293096919854482
1.0718207937829636,0.829566240310669
1.021941412897671,0.8296714027722677
1.0242142852614908,0.8295377294222513
1.0164356293047176,0.8291868037647672
1.0196968106662525,0.8293947279453278
1.0506632740006727,0.8299895657433404
1.0078437056611567,0.8298357095983293
1.0625982635161455,0.8303758137755923
1.0155857073910095,0.8294223480754428
1.0115640373790966,0.8290609220663706
1.0132430914570303,0.8288150529066721
1.010822700227008,0.8290400273270078
1.0303847894949072,0.8298078212473128
1.0317452672649832,0.8300081855720944
1.0223423435407526,0.8296955625216166
1.0289983135812424,0.8296018342177073
1.045107125359423,0.8300920989778307
1.0165517233750399,0.8307196365462409
1.0144927817232468,0.8296495278676351
1.023434249793782,0.8297697305679321
1.0375678039648955,0.8296086721950107
1.0342068935141844,0.8300749924447801
1.0366004889502245,0.8305070830716027
1.0152284012121313,0.8295814825428857
1.0216226341093289,0.8301463226477305
1.0300265725921183,0.8299182818995582
1.0205684163991142,0.8292769028080834
1.018884771010455,0.8298405441972945
1.010988030801801,0.8294481237729391
1.0353891516433043,0.829424262046814
1.0110968921114416,0.8292993969387479
1.017113512053209,0.8289879726039039
1.0224044515806086,0.8288377821445465
1.0167079033220516,0.8289496534400516
1.0137635934002258,0.8288948502805498
1.0185238789109623,0.8287372920248244
1.0588954801068586,0.8294581472873688
1.0828531472121967,0.8302897314230601
1.0333772389327778,0.8303111659155952
1.023455544429667,0.8302625285254585
1.055908674702925,0.8300139009952545
1.0202639137997347,0.829182333416409
1.0140846319058363,0.8290492428673638
1.0183679917279411,0.8290989796320597
1.0087245352127974,0.829109400510788
1.034473915310467,0.8292398585213555
1.0150131556917639,0.8292126357555389
1.0202782890375923,0.8293645779291788
1.0311263606828802,0.8296948638227251
1.016806177356664,0.8288087613052793
1.0173394776442473,0.8288917475276523
1.0209938287734985,0.8287941912810007
1.0175014120690964,0.8289027015368143
1.0170036317671047,0.8289001219802432
1.0131734311580658,0.8290084136856927
1.021783791920718,0.8291104369693332
1.0487133264541626,0.8297334478961097
1.1139676456942278,0.8316099378797743
1.0191030782811783,0.8297217521402571
1.023522667148534,0.8298255337609185
1.028540195787654,0.8292934000492096
1.0283087562112248,0.8295432958337996
1.0373370998045977,0.830133467912674
1.033982762519051,0.8299792110919952
1.010896302321378,0.8293832937876383
1.0671356916427612,0.8300174474716187
1.025931063820334,0.8295134703318278
1.0231954490437227,0.8298946619033813
1.0144002893391777,0.8292573458618588
1.0120893786935246,0.8289812107880911
1.0163636768565458,0.8293390505843692
1.0118973816142363,0.8290772967868381
1.0468564138692968,0.8294614487224155
1.0435311005396002,0.8297553128666348
1.0163987401653738,0.8293858700328403
1.0248507287572413,0.8291311429606544
1.0738174783832886,0.8300403157869974
1.0114840514519636,0.8294736643632253
1.0140994287589018,0.8291624950038062
1.0212343063424616,0.8291002313296
1.0109803212039612,0.828990701172087
1.0322105463813334,0.8292469647195604
1.0765718589810764,0.8308890528149075
1.0473968000972973,0.8306584689352248
1.0374950854217304,0.8304465711116791
1.1560267052229714,0.8316629462771945
1.0166626239524168,0.8306309017870162
1.0163567399277407,0.829656743341022
1.0312833435395186,0.8294486800829569
1.040933707181145,0.8295906947718726
1.011476144194603,0.8291229671902127
1.011251819484374,0.8288995623588562
1.0179726612918518,0.8289508786466386
1.0172238981022554,0.8287335799800025
1.0193057936780594,0.8290313416057162
1.0893398803823136,0.829518371158176
1.019059642272837,0.8293533027172089
